kind,type,name,age,ability_name,ability_trait,ability_description,ability_description_clean,modifier_type,modifier_args
civilization,CIVILIZATION_MAURYA,Maurya,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_MAURYA,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,Dhamma Thambhā,TRAIT_MAURYA_ABILITY,"[BLIST][LI]+2 [icon:YIELD_HAPPINESS] Happiness on [icon:YIELD_HAPPINESS] Happiness, [icon:MILITARY] Military, and [icon:YIELD_SCIENCE] Science [TIP:LOC_PEDIA_CONCEPTS_BUILDINGS_TOOLTIP]Buildings[/TIP].[LI]Land Units are fully [icon:Action_Heal] Healed when you enter a [icon:CELEBRATION] [TIP:LOC_PEDIA_CONCEPTS_CELEBRATIONS_TOOLTIP]Celebration[/TIP].[LI]+30% [icon:YIELD_PRODUCTION] Production towards constructing Sanchi Stupa.[/BLIST]","• +2 Happiness on Happiness, Military, and Science Buildings.
• Land Units are fully Healed when you enter a Celebration.
• +30% Production towards constructing Sanchi Stupa.",TRAIT_MOD_DHAMMA_THAMBHA_AQ_HAPPINESS_BUILDING_HAPPINESS_TYPE; TRAIT_MOD_DHAMMA_THAMBHA_AQ_MILITARY_BUILDING_HAPPINESS_TYPE; TRAIT_MOD_DHAMMA_THAMBHA_AQ_SCIENCE_BUILDING_HAPPINESS_TYPE; TRAIT_MOD_DHAMMA_THAMBHA_CELEBRATION_HEAL_TYPE; TRAIT_MOD_NAGARIKA_ALTAR_PURCHASE_TYPE; MOD_CIV_WONDER_PRODUCTION_MAURYA_TYPE,Tag=HAPPINESS; YieldType=YIELD_HAPPINESS; Amount=2; Tag=MILITARY; YieldType=YIELD_HAPPINESS; Amount=2; Tag=SCIENCE; YieldType=YIELD_HAPPINESS; Amount=2; DomainType=DOMAIN_LAND; Amount=100; BuildingType=BUILDING_ALTAR; Amount=1; Percent=30
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_EX,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_MO,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_EX,,,,
civilization,CIVILIZATION_MAURYA,Maurya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_MO,,,,
civilization,CIVILIZATION_MAYA,Maya,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_MAYA,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,Skies of Itzamna,TRAIT_MAYA_ABILITY,"[BLIST][LI]After researching a [icon:RADIAL_TECH] [TIP:LOC_PEDIA_CONCEPTS_TECH_TOOLTIP]Technology[/TIP], gain [icon:YIELD_CULTURE] Culture equal to 10% of its cost.[LI]After studying a [icon:RADIAL_CIVICS] [TIP:LOC_PEDIA_CONCEPTS_CIVIC_TOOLTIP]Civic[/TIP], gain [icon:YIELD_SCIENCE] Science equal to 10% of its cost.[LI]+30% [icon:YIELD_PRODUCTION] Production towards constructing Mundo Perdido.[/BLIST]","• After researching a Technology, gain Culture equal to 10% of its cost.
• After studying a Civic, gain Science equal to 10% of its cost.
• +30% Production towards constructing Mundo Perdido.",TRAIT_MOD_SKIES_OF_ITZAMNA_CULTURE_FOR_TECH_TYPE; TRAIT_MOD_SKIES_OF_ITZAMNA_SCIENCE_FOR_CIVIC_TYPE; MOD_CIV_WONDER_PRODUCTION_MAYA_TYPE,SystemType=SYSTEM_TECH; YieldType=YIELD_CULTURE; PercentCost=10; Tooltip=LOC_TRAIT_MAYA_ABILITY_NAME; SystemType=SYSTEM_CULTURE; YieldType=YIELD_SCIENCE; PercentCost=10; Tooltip=LOC_TRAIT_MAYA_ABILITY_NAME; Percent=30
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_EX,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_MO,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_EX,,,,
civilization,CIVILIZATION_MAYA,Maya,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_MO,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_MISSISSIPPIAN,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,Goose Societies,TRAIT_MISSISSIPPIAN_ABILITY,[BLIST][LI]All [B][icon:CITY_BUILDING_LIST] [TIP:LOC_PEDIA_CONCEPTS_BUILDINGS_TOOLTIP]Buildings[/TIP][/B] receive a [B]+1 [icon:YIELD_FOOD] Food Adjacency[/B] for [B][icon:RADIAL_RESOURCES] [TIP:LOC_PEDIA_CONCEPTS_RESOURCES_TOOLTIP]Resources[/TIP][/B].[LI][B]+10% [icon:YIELD_PRODUCTION] Production[/B] towards constructing [B][icon:CITY_BUILDING_LIST] Buildings[/B].[LI][B]+30% [icon:YIELD_PRODUCTION] Production[/B] towards constructing the [B]Monks Mound[/B].[/BLIST],"• All Buildings receive a +1 Food Adjacency for Resources.
• +10% Production towards constructing Buildings.
• +30% Production towards constructing the Monks Mound.",TRAIT_MOD_GOOSE_SOCIETIES_TYPE; TRAIT_MOD_GOOSE_SOCIETIES_BUILDING_PRODUCTION_TYPE; MOD_CIV_WONDER_PRODUCTION_MISSISSIPPIAN_TYPE,ConstructibleAdjacency=GooseSocietiesWildcardResourceFood; ConstructibleClass=BUILDING; Percent=10; Tooltip=LOC_TRAIT_MISSISSIPPIAN_ABILITY_NAME; Percent=30
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_EX,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_MO,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_WIDE,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_EX,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_EX_WIDE,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_MO,,,,
civilization,CIVILIZATION_MISSISSIPPIAN,Mississippian,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_MO_WIDE,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_PERSIA,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,Hamarana Council,TRAIT_PERSIA_ABILITY,[BLIST][LI][B]+3 [icon:NAR_REW_COMBAT] [TIP:LOC_PEDIA_CONCEPTS_COMBAT_STRENGTH_TOOLTIP]Combat Strength[/TIP][/B] for [B][TIP:LOC_PEDIA_CONCEPTS_INFANTRY_UNITS_TOOLTIP]Infantry Units[/TIP][/B] when attacking.[LI][B][icon:UNIT_ARMY_COMMANDER] [TIP:LOC_PEDIA_CONCEPTS_COMMANDER_TOOLTIP]Army Commanders[/TIP][/B] start with a free [B][icon:NAR_REW_PROMOTION] [TIP:LOC_PEDIA_CONCEPTS_PROMOTION_TOOLTIP]Promotion[/TIP][/B].[LI][B]+30% [icon:YIELD_PRODUCTION] Production[/B] towards constructing the [B]Gate of All Nations[/B].[/BLIST],"• +3 Combat Strength for Infantry Units when attacking.
• Army Commanders start with a free Promotion.
• +30% Production towards constructing the Gate of All Nations.",TRAIT_MOD_HAMARANA_COUNCIL_TYPE; TRAIT_MOD_HAMARANA_COMMANDER_PROMOTION_TYPE; MOD_CIV_WONDER_PRODUCTION_PERSIA_TYPE,AbilityType=ABILITY_HAMARANA_COUNCIL; Amount=1; Percent=30
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_EX,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_MO,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_EX,,,,
civilization,CIVILIZATION_PERSIA,Achaemenid Persia,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_MO,,,,
civilization,CIVILIZATION_ROME,Rome,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ROME,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,Twelve Tables,TRAIT_ROME_ABILITY,[BLIST][LI]+1 [icon:YIELD_CULTURE] Culture on [icon:CITY_URBAN] [TIP:LOC_PEDIA_CONCEPTS_DISTRICT_TOOLTIP]Districts[/TIP] in the [icon:NOTIFICATION_SELECT_CAPITAL] Capital and City Centers in [icon:YIELD_TOWNS] [TIP:LOC_PEDIA_CONCEPTS_TOWN_TOOLTIP]Towns[/TIP].[LI]Gain a free [B]Infantry Unit[/B] in new [icon:YIELD_TOWNS] [B][TIP:LOC_PEDIA_CONCEPTS_TOWN_TOOLTIP]Towns[/TIP][/B] that you found.[LI]+30% [icon:YIELD_PRODUCTION] Production towards constructing the Colosseum.[/BLIST],"• +1 Culture on Districts in the Capital and City Centers in Towns.
• Gain a free Infantry Unit in new Towns that you found.
• +30% Production towards constructing the Colosseum.",TRAIT_MOD_TWELVE_TABLES_CAPITAL_TYPE; TRAIT_MOD_TWELVE_TABLES_TOWNS_TYPE; TRAIT_MOD_TWELVE_TABLES_TOWN_INFANTRY_TYPE; MOD_CIV_WONDER_PRODUCTION_ROME_TYPE,ModifierId=ATTACH_MOD_TWELVE_TABLES_CAPITAL; ModifierId=ATTACH_MOD_TWELVE_TABLES_TOWNS; UnitTag=UNIT_CLASS_INFANTRY; Amount=1; AllowUniqueOverride=true; Percent=30
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_EX,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_MO,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_EX,,,,
civilization,CIVILIZATION_ROME,Rome,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_MO,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,8d4c8700-frontendcopy,,,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,,TRAIT_EXPLORATION_CIV,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,,TRAIT_ABBASID,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,Madina,TRAIT_ABBASID_ABILITY,[BLIST][LI]Receive [B]30 [icon:YIELD_GOLD] Gold[/B] for each [B][icon:YIELD_POPULATION] [TIP:LOC_PEDIA_CONCEPTS_IMPROVEMENT_TOOLTIP]Rural Population[/TIP][/B] of the City when you create a [B][icon:SPECIALIST][TIP:LOC_PEDIA_CONCEPTS_SPECIALIST_TOOLTIP]Specialist[/TIP][/B]. (Scales by Game Speed)[LI][B]+20% [icon:YIELD_PRODUCTION] Production[/B] towards constructing [B][icon:CITY_BUILDING_LIST] [TIP:LOC_PEDIA_CONCEPTS_BUILDINGS_TOOLTIP]Buildings[/TIP][/B] in [B][icon:YIELD_CITIES] [TIP:LOC_PEDIA_CONCEPTS_CITIES_TOOLTIP]Cities[/TIP][/B] with at least [B]5 [icon:SPECIALIST][TIP:LOC_PEDIA_CONCEPTS_SPECIALIST_TOOLTIP]Specialists[/TIP][/B].[LI][B]+30% [icon:YIELD_PRODUCTION] Production[/B] towards constructing the [B]House of Wisdom[/B].[/BLIST],"• Receive 30 Gold for each Population Rural Population of the City when you create a Specialist. (Scales by Game Speed)
• +20% Production towards constructing Buildings in Cities with at least 5 Specialists.
• +30% Production towards constructing the House of Wisdom.",TRAIT_MOD_TOT_AQ_GOLD_SPECIALISTS_TYPE,Worker=true; Rural=true; Amount=10; YieldType=YIELD_GOLD; Tooltip=LOC_TRAIT_ABBASID_ABILITY_NAME
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TALL,,,,
civilization,CIVILIZATION_ABBASID,Abbasid,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_AQ,,,,
